name,brand,category,price_inr,original_price_inr,discount_percent,rating,total_reviews,image_url,ajio_url,platform
RED TAPE Men Mid Rise Skinny Acid Wash Jeans,RED TAPE,Clothing,876,876,88,4.5,280,https://dummyjson.com/image/400x400/282828/ffffff?text=RED%20TAPE%20Men%20Mi,https://www.ajio.com/red-tape-men-mid-rise-skinny-acid-wash-jeans/p/701054369_ecru?,ajio
SNITCH Men Stone Washed Flared Jeans,SNITCH,Clothing,1249,1249,38,4.5,442,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Ston,https://www.ajio.com/snitch-men-stone-washed-flared-jeans/p/703021379_blue?,ajio
LEVI'S Men Mid-Rise 505 Straight Jeans,LEVI'S,Clothing,2404,2404,35,4,190,https://dummyjson.com/image/400x400/282828/ffffff?text=LEVI'S%20Men%20Mid-,https://www.ajio.com/levi-s-men-mid-rise-505-straight-jeans/p/469800810_black?,ajio
The Indian Garage Co Men Mid-Rise Slim Fit Clean Jeans,The Indian Garage Co,Clothing,690,690,70,4,359,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-men-mid-rise-slim-fit-clean-jeans/p/460619248_black?,ajio
SNITCH Men Mid-Washed Bootcut Jeans,SNITCH,Clothing,1499,1499,17,5,321,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Mid-,https://www.ajio.com/snitch-men-mid-washed-bootcut-jeans-/p/700460926_blue?,ajio
Bene Kleed Men Mid-Rise Straight Fit Jeans,Bene Kleed,Clothing,874,874,62,4.5,353,https://dummyjson.com/image/400x400/282828/ffffff?text=Bene%20Kleed%20Men%20,https://www.ajio.com/bene-kleed-men-mid-rise-straight-fit-jeans/p/466522084_ecru?,ajio
CINOCCI Men Mid-Washed Mid-Rise Baggy Fit Jeans,CINOCCI,Clothing,1100,1100,56,4.5,63,https://dummyjson.com/image/400x400/282828/ffffff?text=CINOCCI%20Men%20Mid,https://www.ajio.com/cinocci-men-mid-washed-mid-rise-baggy-fit-jeans-/p/702081526_blue?,ajio
URBANO FASHION Slim Fit Mid-Rise Clean Jeans with 5-Pocket Styling,URBANO FASHION,Clothing,867,867,38,4,89,https://dummyjson.com/image/400x400/282828/ffffff?text=URBANO%20FASHION%20,https://www.ajio.com/urbano-fashion-slim-fit-mid-rise-clean-jeans-with-5-pocket-styling/p/466635653_black?,ajio
The Indian Garage Co Heavily Washed Straight Fit Jeans,The Indian Garage Co,Clothing,765,765,70,4.5,286,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-heavily-washed-straight-fit-jeans/p/469349499_blue?,ajio
Shein Shein Ankle Length Fly With Button Closure Stone Wash Jeans,Shein,Clothing,799,799,0,4.5,62,https://dummyjson.com/image/400x400/282828/ffffff?text=Shein%20Shein%20Ank,https://www.ajio.com/shein-shein-ankle-length-fly-with-button-closure-stone-wash-jeans/p/443384006_midblue?,ajio
HENCE Men Washed Relaxed Jeans,HENCE,Clothing,640,640,68,4.5,442,https://dummyjson.com/image/400x400/282828/ffffff?text=HENCE%20Men%20Washe,https://www.ajio.com/hence-men-washed-relaxed-jeans/p/701440884_grey?,ajio
AVANOVA Men Mid-Wash Slim Fit Jeans,AVANOVA,Clothing,634,634,67,4.5,278,https://dummyjson.com/image/400x400/282828/ffffff?text=AVANOVA%20Men%20Mid,https://www.ajio.com/avanova-men-mid-wash-slim-fit-jeans-/p/702191080_navy?,ajio
LEVI'S Men Lightly Washed 517 Bootcut Jeans,LEVI'S,Clothing,2014,2014,35,4.5,442,https://dummyjson.com/image/400x400/282828/ffffff?text=LEVI'S%20Men%20Ligh,https://www.ajio.com/levi-s-men-lightly-washed-517-bootcut-jeans/p/469800852_darkindigo?,ajio
COSMIC Men Skinny Jeans with 5-Pocket Styling,COSMIC,Clothing,380,380,80,4,172,https://dummyjson.com/image/400x400/282828/ffffff?text=COSMIC%20Men%20Skin,https://www.ajio.com/cosmic-men-skinny-jeans-with-5-pocket-styling/p/467119170_blue?,ajio
DNMX Women Lightly Washed Wide-Leg Jeans,DNMX,Clothing,403,403,69,4,132,https://dummyjson.com/image/400x400/282828/ffffff?text=DNMX%20Women%20Ligh,https://www.ajio.com/dnmx-women-lightly-washed-wide-leg-jeans/p/443099855_mediumblue?,ajio
MAX Men Regular Fit Mid-Rise Straight Clean Jeans,MAX,Clothing,649,649,19,4.5,233,https://dummyjson.com/image/400x400/282828/ffffff?text=MAX%20Men%20Regular,https://www.ajio.com/max-men-regular-fit-mid-rise-straight-clean-jeans/p/701301045_blue?,ajio
SNITCH Men Mid-Rise Jeans with Insert Pockets,SNITCH,Clothing,822,822,37,4,76,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Mid-,https://www.ajio.com/snitch-men-mid-rise-jeans-with-insert-pockets/p/701640624_beige?,ajio
Bene Kleed Men Lightly Washed Relaxed Jeans,Bene Kleed,Clothing,874,874,62,4.5,56,https://dummyjson.com/image/400x400/282828/ffffff?text=Bene%20Kleed%20Men%20,https://www.ajio.com/bene-kleed-men-lightly-washed-relaxed-jeans/p/466717704_blue?,ajio
CINOCCI Men Mid-Washed Mid-Rise Baggy Fit Jeans,CINOCCI,Clothing,1100,1100,56,4,45,https://dummyjson.com/image/400x400/282828/ffffff?text=CINOCCI%20Men%20Mid,https://www.ajio.com/cinocci-men-mid-washed-mid-rise-baggy-fit-jeans-/p/702081526_black?,ajio
COSMIC Mid-Rise Jeans with Insert Pockets,COSMIC,Clothing,360,360,80,4,303,https://dummyjson.com/image/400x400/282828/ffffff?text=COSMIC%20Mid-Rise,https://www.ajio.com/cosmic-mid-rise-jeans-with-insert-pockets/p/467304956_charcoal?,ajio
Bene Kleed Solid Relaxed Jeans,Bene Kleed,Clothing,990,990,70,4,73,https://dummyjson.com/image/400x400/282828/ffffff?text=Bene%20Kleed%20Soli,https://www.ajio.com/bene-kleed-solid-relaxed-jeans/p/467042323_blue?,ajio
URBANO FASHION Men Slim Fit Jeans,URBANO FASHION,Clothing,940,940,53,4,264,https://dummyjson.com/image/400x400/282828/ffffff?text=URBANO%20FASHION%20,https://www.ajio.com/urbano-fashion-men-slim-fit-jeans/p/465715801_blue?,ajio
Nyrika Women Embroidered Straight Kurta with Pants & Dupatta,Nyrika,Clothing,611,611,76,4.5,173,https://dummyjson.com/image/400x400/282828/ffffff?text=Nyrika%20Women%20Em,https://www.ajio.com/nyrika-women-embroidered-straight-kurta-with-pants--dupatta/p/702364161_pink?,ajio
KATARA FASHION Women Floral Print Straight Kurta,KATARA FASHION,Clothing,390,390,74,5,286,https://dummyjson.com/image/400x400/282828/ffffff?text=KATARA%20FASHION%20,https://www.ajio.com/katara-fashion-women-floral-print-straight-kurta-/p/703317299_blue?,ajio
AVAASA MIX N' MATCH Women Geometric Print Straight Kurta,AVAASA MIX N' MATCH,Clothing,152,152,49,4,441,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-geometric-print-straight-kurta/p/443106388_mint?,ajio
SVARAA Women Cotton Embroidered Kurta Set,SVARAA,Clothing,675,675,75,4,374,https://dummyjson.com/image/400x400/282828/ffffff?text=SVARAA%20Women%20Co,https://www.ajio.com/svaraa-women-cotton-embroidered-kurta-set/p/703204105_pink?,ajio
AVAASA MIX N' MATCH Women Leaf Print Straight Kurta,AVAASA MIX N' MATCH,Clothing,254,254,49,4,46,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-leaf-print-straight-kurta/p/443099398_purple?,ajio
Maheshvi Women Floral Kurta,Maheshvi,Clothing,210,210,79,4,171,https://dummyjson.com/image/400x400/282828/ffffff?text=Maheshvi%20Women%20,https://www.ajio.com/maheshvi-women-floral-kurta/p/702519042_navy?,ajio
Indie Picks Embroidery Flared Kurta,Indie Picks,Clothing,459,459,73,4,69,https://dummyjson.com/image/400x400/282828/ffffff?text=Indie%20Picks%20Emb,https://www.ajio.com/indie-picks-embroidery-flared-kurta/p/702488154_peach?,ajio
AVAASA MIX N' MATCH Women Diya Sprout Print Straight Kurta,AVAASA MIX N' MATCH,Clothing,254,254,49,4.5,200,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-diya-sprout-print-straight-kurta/p/443102068_wine?,ajio
Maheshvi Women Floral Kurta,Maheshvi,Clothing,210,210,79,4.5,282,https://dummyjson.com/image/400x400/282828/ffffff?text=Maheshvi%20Women%20,https://www.ajio.com/maheshvi-women-floral-kurta/p/702519042_black?,ajio
Nyrika Women Printed 2-Piece Straight Kurta Set,Nyrika,Clothing,585,585,87,4,54,https://dummyjson.com/image/400x400/282828/ffffff?text=Nyrika%20Women%20Pr,https://www.ajio.com/nyrika-women-printed-2-piece-straight-kurta-set/p/703116501_orange?,ajio
SRILICA Women Embroidered Anarkali Kurta Set with Dupatta,SRILICA,Clothing,919,919,80,4.5,34,https://dummyjson.com/image/400x400/282828/ffffff?text=SRILICA%20Women%20E,https://www.ajio.com/srilica-women-embroidered-anarkali-kurta-set-with-dupatta/p/702626039_rust?,ajio
JOMPERS Embroidered Anarkali Kurta,JOMPERS,Clothing,690,690,70,4,132,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Embroid,https://www.ajio.com/jompers-embroidered-anarkali-kurta/p/466489968_beige?,ajio
SANTOPERA DESINGER Women Floral A-line Kurta Set,SANTOPERA DESINGER,Clothing,600,600,70,5,266,https://dummyjson.com/image/400x400/282828/ffffff?text=SANTOPERA%20DESIN,https://www.ajio.com/santopera-desinger-women-floral-a-line-kurta-set/p/702741150_pink?,ajio
MYRIE Women Embroidered 3-Piece Straight Kurta Set,MYRIE,Clothing,720,720,76,4,34,https://dummyjson.com/image/400x400/282828/ffffff?text=MYRIE%20Women%20Emb,https://www.ajio.com/myrie-women-embroidered-3-piece-straight-kurta-set/p/702579442_blue?,ajio
Maheshvi Women Straight Kurta,Maheshvi,Clothing,170,170,83,4.5,318,https://dummyjson.com/image/400x400/282828/ffffff?text=Maheshvi%20Women%20,https://www.ajio.com/maheshvi-women-straight-kurta/p/701958093_black?,ajio
SVARAA Women Ethnic Wear Kurta,SVARAA,Clothing,1346,1346,78,4,374,https://dummyjson.com/image/400x400/282828/ffffff?text=SVARAA%20Women%20Et,https://www.ajio.com/svaraa-women-ethnic-wear-kurta/p/702951185_red?,ajio
Maheshvi Women Pack of 2 Floral Print Straight Kurtas,Maheshvi,Clothing,312,312,76,4.5,276,https://dummyjson.com/image/400x400/282828/ffffff?text=Maheshvi%20Women%20,https://www.ajio.com/maheshvi-women-pack-of-2-floral-print-straight-kurtas/p/701984191_black?,ajio
Maheshvi Women Straight Kurta,Maheshvi,Clothing,170,170,83,4,53,https://dummyjson.com/image/400x400/282828/ffffff?text=Maheshvi%20Women%20,https://www.ajio.com/maheshvi-women-straight-kurta/p/701958093_green?,ajio
AVAASA MIX N' MATCH Women Floral Print Straight Kurta,AVAASA MIX N' MATCH,Clothing,102,102,66,4.5,40,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-floral-print-straight-kurta/p/443076775_navy?,ajio
BIKASAAB Women Yoke Embroidered Flared Kurta,BIKASAAB,Clothing,450,450,70,4.5,353,https://dummyjson.com/image/400x400/282828/ffffff?text=BIKASAAB%20Women%20,https://www.ajio.com/bikasaab-women-yoke-embroidered-flared-kurta/p/701037421_peach?,ajio
Maheshvi Women Straight Kurta,Maheshvi,Clothing,170,170,83,4,431,https://dummyjson.com/image/400x400/282828/ffffff?text=Maheshvi%20Women%20,https://www.ajio.com/maheshvi-women-straight-kurta/p/701958093_navy?,ajio
SVARAA Women Floral Print Straight Kurta,SVARAA,Clothing,649,649,70,4,164,https://dummyjson.com/image/400x400/282828/ffffff?text=SVARAA%20Women%20Fl,https://www.ajio.com/svaraa-women-floral-print-straight-kurta/p/702205826_maroon?,ajio
Popmantra Women Floral Print Straight Kurta,Popmantra,Clothing,169,169,83,4.5,259,https://dummyjson.com/image/400x400/282828/ffffff?text=Popmantra%20Women,https://www.ajio.com/popmantra-women-floral-print-straight-kurta-/p/703047040_olive?,ajio
JOMPERS Floral Anarkali Kurta,JOMPERS,Clothing,546,546,61,4.5,446,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Floral%20,https://www.ajio.com/jompers-floral-anarkali-kurta/p/464818235_peach?,ajio
AVAASA MIX N' MATCH Women Pintuck Round-Neck Flared Kurta,AVAASA MIX N' MATCH,Clothing,365,365,70,4,328,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-pintuck-round-neck-flared-kurta/p/443078126_peach?,ajio
AVAASA MIX N' MATCH Women Printed V-Neck Straight Kurta,AVAASA MIX N' MATCH,Clothing,254,254,49,4.5,455,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-printed-v-neck-straight-kurta/p/443102046_black?,ajio
Maheshvi Women Straight Kurta,Maheshvi,Clothing,170,170,83,5,81,https://dummyjson.com/image/400x400/282828/ffffff?text=Maheshvi%20Women%20,https://www.ajio.com/maheshvi-women-straight-kurta/p/701958093_grey?,ajio
AVAASA MIX N' MATCH Women Round-Neck Straight Kurta,AVAASA MIX N' MATCH,Clothing,246,246,59,4,19,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-round-neck-straight-kurta/p/443102044_darkgreen?,ajio
BIKASAAB Women Embroidery Flared Kurta,BIKASAAB,Clothing,448,448,72,4.5,74,https://dummyjson.com/image/400x400/282828/ffffff?text=BIKASAAB%20Women%20,https://www.ajio.com/bikasaab-women-embroidery-flared-kurta/p/701437890_copper?,ajio
Maheshvi Women Straight Kurta,Maheshvi,Clothing,170,170,83,4.5,341,https://dummyjson.com/image/400x400/282828/ffffff?text=Maheshvi%20Women%20,https://www.ajio.com/maheshvi-women-straight-kurta/p/701958093_teal?,ajio
GLAM ROOTS Women Floral Print Anarkali Kurta,GLAM ROOTS,Clothing,860,860,57,4,36,https://dummyjson.com/image/400x400/282828/ffffff?text=GLAM%20ROOTS%20Wome,https://www.ajio.com/glam-roots-women-floral-print-anarkali-kurta-/p/701192377_green?,ajio
ASHLEE Women Flared Kurta,ASHLEE,Clothing,600,600,60,4.5,45,https://dummyjson.com/image/400x400/282828/ffffff?text=ASHLEE%20Women%20Fl,https://www.ajio.com/ashlee-women-flared-kurta/p/700798862_turquoise?,ajio
Ishin Printed Straight Kurta,Ishin,Clothing,1292,1292,66,4,249,https://dummyjson.com/image/400x400/282828/ffffff?text=Ishin%20Printed%20S,https://www.ajio.com/ishin-printed-straight-kurta/p/466573739_green?,ajio
Popmantra Women Printed Straight Kurta,Popmantra,Clothing,169,169,83,4.5,81,https://dummyjson.com/image/400x400/282828/ffffff?text=Popmantra%20Women,https://www.ajio.com/popmantra-women-printed-straight-kurta-/p/703065338_multi?,ajio
AVAASA MIX N' MATCH Women Floral Print Straight Kurta,AVAASA MIX N' MATCH,Clothing,305,305,49,4.5,184,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-floral-print-straight-kurta/p/443101951_lavender?,ajio
JOMPERS Floral Straight Kurta,JOMPERS,Clothing,560,560,65,4,453,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Floral%20,https://www.ajio.com/jompers-floral-straight-kurta/p/464466571_blue?,ajio
OPIVE FASHION HUB Women Embroidery Straight Kurta,OPIVE FASHION HUB,Clothing,389,389,70,4,333,https://dummyjson.com/image/400x400/282828/ffffff?text=OPIVE%20FASHION%20H,https://www.ajio.com/opive-fashion-hub-women-embroidery-straight-kurta/p/701545056_black?,ajio
FORKEY Women Floral Print Straight Kurta,FORKEY,Clothing,393,393,79,4.5,456,https://dummyjson.com/image/400x400/282828/ffffff?text=FORKEY%20Women%20Fl,https://www.ajio.com/forkey-women-floral-print-straight-kurta/p/702366401_green?,ajio
Ishin Woven Straight Kurta,Ishin,Clothing,1330,1330,65,4.5,205,https://dummyjson.com/image/400x400/282828/ffffff?text=Ishin%20Woven%20Str,https://www.ajio.com/ishin-woven-straight-kurta/p/466573745_charcoal?,ajio
Revangi Women Floral Anarkali Kurta,Revangi,Clothing,380,380,62,5,17,https://dummyjson.com/image/400x400/282828/ffffff?text=Revangi%20Women%20F,https://www.ajio.com/revangi-women-floral-anarkali-kurta/p/701480582_yellow?,ajio
Maheshvi Women Floral Print Flared Kurta,Maheshvi,Clothing,210,210,79,4.5,202,https://dummyjson.com/image/400x400/282828/ffffff?text=Maheshvi%20Women%20,https://www.ajio.com/maheshvi-women-floral-print-flared-kurta/p/702945345_green?,ajio
JOMPERS Women Floral Kurta,JOMPERS,Clothing,594,594,78,4.5,126,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20F,https://www.ajio.com/jompers-women-floral-kurta/p/701508659_black?,ajio
Nyrika Women Embroidered Straight Kurta with Pant & Dupatta,Nyrika,Clothing,741,741,73,4,452,https://dummyjson.com/image/400x400/282828/ffffff?text=Nyrika%20Women%20Em,https://www.ajio.com/nyrika-women-embroidered-straight-kurta-with-pant--dupatta/p/703334863_brown?,ajio
AVAASA MIX N' MATCH Women Printed Flared Kurta,AVAASA MIX N' MATCH,Clothing,465,465,69,4.5,157,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-printed-flared-kurta/p/443106050_blue?,ajio
Maheshvi Solid Straight Kurta,Maheshvi,Clothing,170,170,83,4.5,209,https://dummyjson.com/image/400x400/282828/ffffff?text=Maheshvi%20Solid%20,https://www.ajio.com/maheshvi-solid-straight-kurta/p/701964625_green?,ajio
AVAASA MIX N' MATCH Women Printed Flared Kurta,AVAASA MIX N' MATCH,Clothing,465,465,69,4,358,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-printed-flared-kurta/p/443106050_blue?,ajio
PALSIYA PRESENTS Women Embroidery Flared Kurta,PALSIYA PRESENTS,Clothing,360,360,76,4.5,277,https://dummyjson.com/image/400x400/282828/ffffff?text=PALSIYA%20PRESENT,https://www.ajio.com/palsiya-presents-women-embroidery-flared-kurta/p/701251060_seagreen?,ajio
JOMPERS Women Floral Kurta,JOMPERS,Clothing,700,700,80,4,302,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20F,https://www.ajio.com/jompers-women-floral-kurta/p/701508620_beige?,ajio
MAX Women Embroidered Straight Kurta,MAX,Clothing,599,599,14,4.5,385,https://dummyjson.com/image/400x400/282828/ffffff?text=MAX%20Women%20Embro,https://www.ajio.com/max-women-embroidered-straight-kurta/p/700752694_maroon?,ajio
AVAASA MIX N' MATCH Women Floral Print Flared Kurta,AVAASA MIX N' MATCH,Clothing,509,509,49,4.5,264,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-floral-print-flared-kurta/p/443104915_fuchsia?,ajio
JOMPERS Floral Straight Kurta,JOMPERS,Clothing,592,592,63,4,101,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Floral%20,https://www.ajio.com/jompers-floral-straight-kurta/p/464466564_brown?,ajio
Kimayra Cotton Ankle Length Printed Flared Kurta,Kimayra,Clothing,880,880,60,4.5,406,https://dummyjson.com/image/400x400/282828/ffffff?text=Kimayra%20Cotton%20,https://www.ajio.com/kimayra-cotton-ankle-length-printed-flared-kurta/p/702859092_green?,ajio
Stylum Women Floral Print A-Line Kurta,Stylum,Clothing,680,680,66,4,291,https://dummyjson.com/image/400x400/282828/ffffff?text=Stylum%20Women%20Fl,https://www.ajio.com/stylum-women-floral-print-a-line-kurta-/p/700351218_mauve?,ajio
JOMPERS Floral Anarkali Kurta,JOMPERS,Clothing,589,589,69,4,390,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Floral%20,https://www.ajio.com/jompers-floral-anarkali-kurta/p/464466350_grey?,ajio
GLAM ROOTS Women Floral Print Anarkali Kurta,GLAM ROOTS,Clothing,860,860,57,4.5,261,https://dummyjson.com/image/400x400/282828/ffffff?text=GLAM%20ROOTS%20Wome,https://www.ajio.com/glam-roots-women-floral-print-anarkali-kurta-/p/701192294_grey?,ajio
AVAASA MIX N' MATCH Women Flared Kurta with Embroidered Yoke,AVAASA MIX N' MATCH,Clothing,410,410,59,4.5,411,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-flared-kurta-with-embroidered-yoke/p/443104986_red?,ajio
JOMPERS Floral A-line Kurta,JOMPERS,Clothing,544,544,68,4.5,393,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Floral%20,https://www.ajio.com/jompers-floral-a-line-kurta/p/464466674_yellow?,ajio
GLAM ROOTS Women Floral Print Anarkali Kurta,GLAM ROOTS,Clothing,860,860,57,4,190,https://dummyjson.com/image/400x400/282828/ffffff?text=GLAM%20ROOTS%20Wome,https://www.ajio.com/glam-roots-women-floral-print-anarkali-kurta-/p/701192334_green?,ajio
HB VENTURE Women Printed Straight Kurta,HB VENTURE,Clothing,390,390,87,4.5,58,https://dummyjson.com/image/400x400/282828/ffffff?text=HB%20VENTURE%20Wome,https://www.ajio.com/hb-venture-women-printed-straight-kurta-/p/703382809_black?,ajio
JOMPERS Floral Anarkali Kurta,JOMPERS,Clothing,546,546,61,4.5,152,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Floral%20,https://www.ajio.com/jompers-floral-anarkali-kurta/p/464466086_peach?,ajio
ARADHNA Women Printed Anarkali Kurta,ARADHNA,Clothing,599,599,70,4,106,https://dummyjson.com/image/400x400/282828/ffffff?text=ARADHNA%20Women%20P,https://www.ajio.com/aradhna-women-printed-anarkali-kurta/p/701955268_green?,ajio
FORKEY Women Embroidery Straight Kurta,FORKEY,Clothing,468,468,66,4.5,51,https://dummyjson.com/image/400x400/282828/ffffff?text=FORKEY%20Women%20Em,https://www.ajio.com/forkey-women-embroidery-straight-kurta/p/702473803_mauve?,ajio
JOMPERS Floral Anarkali Kurta,JOMPERS,Clothing,570,570,70,4.5,96,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Floral%20,https://www.ajio.com/jompers-floral-anarkali-kurta/p/464466354_navy?,ajio
DISHWA FASHION Women Embroidered A-Line Kurta,DISHWA FASHION,Clothing,779,779,48,4,357,https://dummyjson.com/image/400x400/282828/ffffff?text=DISHWA%20FASHION%20,https://www.ajio.com/dishwa-fashion-women-embroidered-a-line-kurta/p/467073724_teal?,ajio
Nayasi Women Floral Straight V-Neck Kurta,Nayasi,Clothing,340,340,66,4.5,77,https://dummyjson.com/image/400x400/282828/ffffff?text=Nayasi%20Women%20Fl,https://www.ajio.com/nayasi-women-floral-straight-v-neck-kurta/p/701943942_beige?,ajio
JOMPERS Women Embellished Kurta,JOMPERS,Clothing,910,910,74,4.5,18,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20E,https://www.ajio.com/jompers-women-embellished-kurta/p/701516815_wine?,ajio
MAX Women Embroidered Straight Kurta,MAX,Clothing,499,499,17,4.5,74,https://dummyjson.com/image/400x400/282828/ffffff?text=MAX%20Women%20Embro,https://www.ajio.com/max-women-embroidered-straight-kurta/p/465404070_indigo?,ajio
AVAASA MIX N' MATCH Women Embroidered Boat-Neck Straight Kurta,AVAASA MIX N' MATCH,Clothing,240,240,60,4,339,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-embroidered-boat-neck-straight-kurta/p/443102265_red?,ajio
JOMPERS Floral Anarkali Kurta,JOMPERS,Clothing,720,720,60,4,274,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Floral%20,https://www.ajio.com/jompers-floral-anarkali-kurta/p/464466709_grey?,ajio
RAIYANI FABRICS Women Printed Anarkali Kurta,RAIYANI FABRICS,Clothing,419,419,74,4,384,https://dummyjson.com/image/400x400/282828/ffffff?text=RAIYANI%20FABRICS,https://www.ajio.com/raiyani-fabrics-women-printed-anarkali-kurta/p/702816114_blue?,ajio
Charnest Women Floral Print Anarkali A-Line Kurta,Charnest,Clothing,495,495,55,4.5,128,https://dummyjson.com/image/400x400/282828/ffffff?text=Charnest%20Women%20,https://www.ajio.com/charnest-women-floral-print-anarkali-a-line-kurta/p/702666250_multi?,ajio
JOMPERS Printed A-Line Kurta,JOMPERS,Clothing,585,585,55,5,286,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Printed,https://www.ajio.com/jompers-printed-a-line-kurta/p/702957180_green?,ajio
SVARAA Women Ethnic Wear Kurta,SVARAA,Clothing,1346,1346,78,4.5,278,https://dummyjson.com/image/400x400/282828/ffffff?text=SVARAA%20Women%20Et,https://www.ajio.com/svaraa-women-ethnic-wear-kurta/p/702951185_navy?,ajio
AVAASA MIX N' MATCH Women Embroidered Straight Kurta,AVAASA MIX N' MATCH,Clothing,533,533,59,4.5,311,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-embroidered-straight-kurta/p/443110659_magntafusha?,ajio
JOMPERS Women Floral Kurta,JOMPERS,Clothing,700,700,80,4,72,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20F,https://www.ajio.com/jompers-women-floral-kurta/p/701516809_green?,ajio
Popmantra Women Floral Print Straight Kurta,Popmantra,Clothing,169,169,83,5,307,https://dummyjson.com/image/400x400/282828/ffffff?text=Popmantra%20Women,https://www.ajio.com/popmantra-women-floral-print-straight-kurta/p/703067557_multi?,ajio
Popmantra Women Printed Straight Kurta,Popmantra,Clothing,169,169,83,4.5,119,https://dummyjson.com/image/400x400/282828/ffffff?text=Popmantra%20Women,https://www.ajio.com/popmantra-women-printed-straight-kurta-/p/703064212_multi?,ajio
JOMPERS Textured Cotton Kurta,JOMPERS,Clothing,592,592,63,4.5,91,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Texture,https://www.ajio.com/jompers-textured-cotton-kurta/p/702956638_green?,ajio
PRAJSI STUDIO Women Embroidered Straight Kurta,PRAJSI STUDIO,Clothing,592,592,61,5,107,https://dummyjson.com/image/400x400/282828/ffffff?text=PRAJSI%20STUDIO%20W,https://www.ajio.com/prajsi-studio-women-embroidered-straight-kurta/p/702455267_green?,ajio
GLAM ROOTS Women Printed Anarkali Kurta,GLAM ROOTS,Clothing,860,860,57,4,166,https://dummyjson.com/image/400x400/282828/ffffff?text=GLAM%20ROOTS%20Wome,https://www.ajio.com/glam-roots-women-printed-anarkali-kurta/p/701192315_green?,ajio
JOMPERS Floral Straight Kurta,JOMPERS,Clothing,465,465,69,4,344,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Floral%20,https://www.ajio.com/jompers-floral-straight-kurta/p/464466134_orange?,ajio
